"","V1","V2","V3"
"5109","MALT-O-MEAL ","ATMEL ","6"
"5110","MALTEUROP NORTH AMERICA ","UPM NORTH AMERICA","9"
"5111","MALTEUROP NORTH AMERICA .","SASOL NORTH AMERICA .","10"
"5112","MANATEE COUNTY GOVERNMENT","THE CHARLES COUNTY GOVERNMENT","12"
"5113","MANITOWOC PUBLIC UTILITIES","ROCHESTER PUBLIC UTILITIES","14"
"5114","MAR-JAC  ","FMC ","7"
"5115","MARATHON","MARATHON OIL","4"
"5116","MARATHON COUNTY","MARATHON OIL","7"
"5117","MARATHON COUNTY SOLID WASTE DEPARTMENT","TULARE COUNTY SOLID WASTE DEPARTMENT","10"
"5118","MARATHON OIL","MARATHON OIL","0"
"5119","MARATHON OIL ","MARATHON OIL ","0"
"5120","MARATHON OIL ","MARATHON OIL ","0"
"5121","MARATHON PETROLEUM ","MARATHON PETROLEUM ","0"
"5122","MARATHON PETROLEUM  ","MARATHON PETROLEUM  ","0"
"5123","MARATHON PETROLEUM ","MARATHON PETROLEUM ","0"
"5124","MARATHON RENEWABLE FUELS","MARATHON OIL ","15"
"5125","MARATHON RENEWABLE FUELS ","MARATHON OIL ","16"
"5126","MARAZZI USA","SRI USA","6"
"5127","MARICOPA COUNTY","RICE COUNTY","6"
"5128","MARICOPA COUNTY SOLID WASTE","RICE COUNTY","18"
"5129","MARICOPA COUNTY SOLID WASTE MANAGMENT","SAN BERNARDINO COUNTY SOLID WASTE MANAGEMENT DIV","19"
"5130","MARION COUNTY","RICE COUNTY","6"
"5131","MARION COUNTY BOARD OF COUNTY COMMISSIONERS","SEMINOLE COUNTY BOARD OF COUNTY COMMISSIONERS","8"
"5132","MARION COUNTY LANDFILL","SURRY COUNTY LANDFILL","9"
"5133","MARKWEST ENERGY PARTNERS.P.","MARKWEST ENERGY PARTNERS.P.","0"
"5134","MARKWEST ENERGY PARTNERS, ","MARKWEST ENERGY PARTNERS, ","0"
"5135","MARQUETTE BOARD OF LIGHT & POWER","QUESTAR ","26"
"5136","MARQUETTE COUNTY SOLID WASTE MANAGEMENT AUTHORITY","THREE RIVERS SOLID WASTE MANAGEMENT AUTHORITY","20"
"5137","MARS .","AES ","4"
"5138","MARSHALL DURBIN FOOD PROCESSING ","DIODES ","25"
"5139","MARSHALL MUNICIPAL UTILITIES","ESSENTIAL UTILITIES ","18"
"5140","MARTIN COUNTY BOARD OF COUNTY COMMISSIONERS","SEMINOLE COUNTY BOARD OF COUNTY COMMISSIONERS","8"
"5141","MARTIN MARIETTA MATERIALS","MARTIN MARIETTA MATERIALS","0"
"5142","MARTIN MARIETTA MATERIALS","MARTIN MARIETTA MATERIALS","0"
"5143","MARTIN MIDSTREAM PARTNERS ","MARTIN MIDSTREAM PARTNERS ","0"
"5144","MARUBENI POWER AMERICA (C/O  TRUST CENTER)","BP AMERICA ","31"
"5145","MARYLAND ENVIRONMENTAL SERVICE (INDEPENDENT STATE AGENCY)","VEOLIA ENVIRONMENTAL SERVICES NORTH AMERICA ","39"
"5146","MASON COUNTY FISCAL COURT","THE MARION COUNTY COAL CO","14"
"5147","MASONITE NORTH AMERICA","MASONITE NORTH AMERICA","0"
"5148","MASSACHUSETTES INSTITUTE OF TECHNOLOGY","MICRON TECHNOLOGY","27"
"5149","MASSACHUSETTS MUNICIPAL WHOLESALE ELECTRIC CO.","GENERAL ELECTRIC CO.","30"
"5150","MASSACHUSETTS MUNICIPAL WHOLESALE ELECTRIC ","ESO ELECTRIC ","30"
"5151","MASSACHUSETTS PORT AUTHORITY","SACRAMENTO POWER AUTHORITY","16"
"5152","MASSACHUSETTS WATER RESOURCES AUTHORITY","ROANOKE VALLEY RESOURCE AUTHORITY","24"
"5153","MASTRONARDI PRODUCE","MATERION ","14"
"5154","MATADOR PRODUCTION ","MATERION ","12"
"5155","MATANUSKA ELECTRIC ASSOC","TAMPA ELECTRIC CO","13"
"5156","MATANUSKA-SUSITNA BOROUGH","TRANSALTA ","19"
"5157","MATERIALS INNOVATION AND RECYCLING AUTHORITY","RIVANNA SOLID WASTE AUTHORITY","33"
"5158","MATERION ","MATERION ","0"
"5159","MATT BREWING ","MATERION ","8"
"5160","MAUI ELECTRIC ","ESO ELECTRIC ","7"
"5161","MAXIM INTEGRATED PRODUCTS","MAXIM INTEGRATED PRODUCTS","0"
"5162","MAXIM POWER (USA) [REGISTERED AGENT: THE  TRUST  OF NEVADA]","MAXIM INTEGRATED PRODUCTS ","49"
"5163","MAXIM POWER (USA) [REGISTERED AGENT: THE  TRUST OF NEVADA]","MAXIM INTEGRATED PRODUCTS ","48"
"5164","MAXIM POWER (USA)[REGISTERED AGENT: THE  TRUST  OF NEVADA]","MAXIM INTEGRATED PRODUCTS ","48"
"5165","MAXIM POWER (USA) [REGISTERED AGENT: THE  TRUST  OF NEVADA]","MAXIM INTEGRATED PRODUCTS ","49"
"5166","MAYO CLINIC","OLIN ","8"
"5167","MAYOR &AMP","BAYER ","8"
"5168","MAYOR AND CITY COUNCIL OF BALTIMORE","MARATHON OIL","27"
"5169","MAZDA MOTOR ","MAZDA MOTOR ","0"
"5170","MCCAIN FOODS USA, ","IDA, ","13"
"5171","MCCAIN FOODS USA","RICELAND FOODS","12"
"5172","MCCARTHY BUSH ","MURPHY USA ","9"
"5173","MCELVAIN ENERGY ","XCEL ENERGY ","6"
"5174","MCKITTRICK ","ITC  ","8"
"5175","MCLEOD HEALTH","CLECO ","9"
"5176","MCMINN COUNTY GOVERNMENT","THE CHARLES COUNTY GOVERNMENT","15"
"5177","MCPHERSON BOARD OF PUBLIC UTILITIES","ROCHESTER PUBLIC UTILITIES","17"
"5178","MCWANE .","CAINE ","4"
"5179","MCWANE","CAINE","3"
"5180","MCWANERPORATED","FMC ORATE","9"
"5181","MEADWESTVACO ","MEADWESTVACO ","0"
"5182","MECHEL BLUESTONE .","MECHEL BLUESTONE .","0"
"5183","MECKLENBURG COUNTY","RICE COUNTY","11"
"5184","MEDICAL CENTER ","3M CENTER","8"
"5185","MELVIN E. JUDKINS","LINDE ","13"
"5186","MEMPHIS LIGHTAS AND WATER","ELI LILLY AND ","19"
"5187","MERCATOR MINERALS ","STRATEGIC MINERALS ","11"
"5188","MERCED COUNTY REGIONAL WASTE MANAGEMENT","WASTE MANAGEMENT","23"
"5189","MERCED COUNTY REGIONAL WASTE MANAGEMENT AUTHORITY","THE COASTAL REGIONAL SOLID WASTE MANAGEMENT AUTHORITY","20"
"5190","MERCED REGIONAL WASTE MANAGEMENT AUTHORITY","THE COASTAL REGIONAL SOLID WASTE MANAGEMENT AUTHORITY","19"
"5191","MERCER LIME & STONE","DEERE & CO","13"
"5192","MERCER LIME CO.","MERCK & CO. ","9"
"5193","MERCK & CO. ","MERCK & CO. ","0"
"5194","MERCK & CO.","MERCK & CO. ","1"
"5195","MERCK SHARP & DOHME ","MERCK SHARP & DOHME ","0"
"5196","MERIDIAN WASTE VIRGINIA","PENN VIRGINIA ","15"
"5197","MERISOL LIMITED PARTNERSHIP","WILLIAMS PARTNERSOP","16"
"5198","MERIT MANAGEMENT GROUP K ","ARES MANAGEMENT ","15"
"5199","MESA COUNTY","RHEA COUNTYN","5"
"5200","MESA COUNTY GOVERNMENT","STATE GOVERNMENT","10"
"5201","MESSER NORTH AMERICA, ","NISSAN NORTH AMERICA, ","8"
"5202","METHANEX FORTIER, ","THERMAFIBER, ","13"
"5203","METRO","EQT ","5"
"5204","METRO NASHVILLE DISTRICT ENERGY SYSTEM","VISTRA ENERGY ","26"
"5205","METRO WASTE AUTHORITY","SACRAMENTO POWER AUTHORITY","13"
"5206","METROPOLITAN AIRPORTS COMMISSION","DELTA AIR LINES","25"
"5207","METROPOLITAN AIRPORTS COMMISSIONS","DELTA AIR LINES","24"
"5208","METROPOLITAN GOVERNMENT OF NASHVILLE AND DAVIDSON COUNTY","UNIFIED GOVERNMENT OF WYANDOTTE COUNTY","40"
"5209","METROPOLITAN UTILITIES DISTRICT","ESSENTIAL UTILITIES ","21"
"5210","MEWBOURNE OIL CO","VERDUN OIL CO","9"
"5211","MEWBOURNE OIL CO","VERDUN OIL CO","9"
"5212","MEXICHEM FLUOR .","EXELON ","11"
"5213","MEXICHEM S.A.B. DE C.V.","CEMEX .","18"
"5214","MIAMI DADE PUBLIC WORKS AND WASTE MANAGEMENT DEPARTMENT","SANTA FE SOLID WASTE MANAGEMENT AGENCY","37"
"5215","MIAMI UNIVERSITY","ROWAN UNIVERSITY","8"
"5216","MIAMI-DADE COUNTY DEPARTMENT OF SOILD WASTE MAGEMENT","THE MADISON COUNTY DEPARTMENT OF SOLID WASTE AND SANITATION","33"
"5217","MIAMI-DADE COUNTY DEPARTMENT OF SOLID WASTE","SAN DIEGO COUNTY DEPARTMENT OF PUBLIC WORKS","26"
"5218","MIAMI-DADE COUNTY DEPARTMENT OF SOLID WASTE MANAGEMENT","THE MADISON COUNTY DEPARTMENT OF SOLID WASTE AND SANITATION","29"
"5219","MICHELIN NORTH AMERICA","LINDE NORTH AMERICA, ","9"
"5220","MICHELIN NORTH AMERICA .","LINDE NORTH AMERICA, ","9"
"5221","MICHELIN NORTH AMERICA, ","LINDE NORTH AMERICA, ","7"
"5222","MICHELIN NORTH AMERICA","LINDE NORTH AMERICA, ","9"
"5223","MICHIGAN MILK PRODUCERS ASSOCIATION","SELECT MILK PRODUCERS ","23"
"5224","MICHIGAN PUBLIC POWER AGENCY","UTAH MUNICIPAWER AGENCY","19"
"5225","MICHIGAN SOUTH CENTRAWER AGENCY","UTAH MUNICIPAWER AGENCY","22"
"5226","MICHIGAN STATE GOVERNMENT","STATE GOVERNMENT","9"
"5227","MICHIGAN STATE UNIVERSITY","UTAH STATE UNIVERSITY","10"
"5228","MICHIGAN SUGAR ","SCANA ","11"
"5229","MICREL SEMICONDUCTOR ","CYPRESS SEMICONDUCTOR ","7"
"5230","MICROCHIP TECHNOLOGY .","MICROCHIP TECHNOLOGY .","0"
"5231","MICROFABRICA","RHODIA","10"
"5232","MICRON TECHNOLOGY","MICRON TECHNOLOGY","0"
"5233","MID-AMERICAN ENERGY  CO.","MID-AMERICAN ENERGY  CO","1"
"5234","MID-AMERICAN ENGERGY O.","MID-AMERICAN ENERGY  CO","4"
"5235","MID-GEORGIA COGENERATION, ","SEMPRA GENERATION","15"
"5236","MIDDLE TENNESSEE NATURAL GAS UTILITY DISTRICT","ESSENTIAL UTILITIES ","31"
"5237","MIDDLE TENNESSEE STATE UNIVERSITY","UTAH STATE UNIVERSITY","18"
"5238","MIDDLEBOROUGH GAS AND  ELECTRIC DEPARTMENT","MADISON GAS AND ELECTRIC","26"
"5239","MIDDLESEX COUNTY UTILITIES AUTHORITY","ESSENTIAL UTILITIES ","24"
"5240","MIDDLESEX UTILITIES AUTHORITY","ESSENTIAL UTILITIES ","21"
"5241","MIDLAND COGENERATION VENTURE","SEMPRA GENERATION","19"
"5242","MILLENNIUM INORGANIC CHEMICALS","SUN CHEMICAL","20"
"5243","MILLERCOORS","MILLERCOORS","0"
"5244","MILLIKEN & CO.","KKR & CO","10"
"5245","MILLIKEN & ","OLIN ","8"
"5246","MILWAUKEE METROPOLITAN SEWERAGE DISTRICT","MID-AMERICAN ENERGY  CO","31"
"5247","MILWAUKEE REGIONAL MEDICAL CENTER, ","THE MOUNT SINAI MEDICAL CENTER","23"
"5248","MORP","","4"
"5249","MINERALS TECHNOLOGIES","MINERALS TECHNOLOGIES","0"
"5250","MINN-DAK FARMERS COOPERATIVE","ROCK ENERGY COOPERATIVE","19"
"5251","MINNESOTA POLLUTION CONTROL AGENCY","JOHNSON CONTROLS ","25"
"5252","MINNESOTA POLLUTION CONTROL AGENCY","JOHNSON CONTROLS ","25"
"5253","MINNESOTA SOYBEAN PROCESSORS","SAMSON RESOURCES","20"
"5254","MINNKOTA POWER COOPERATIVE","ROCK ENERGY COOPERATIVE","17"
"5255","MISSION ENERGY NEW YORK","DOMINION ENERGY ","13"
"5256","MISSISSIIPPI COUNTY","SARPY COUNTY","13"
"5257","MISSISSIPPI COUNTY","SARPY COUNTY","12"
"5258","MISSISSIPPI LIME ","PPL ","13"
"5259","MISSISSIPPI STATE UNIVERSITY","UTAH STATE UNIVERSITY","15"
"5260","MISSOURI JOINT MUNICIPAL ELECTIC UTILITY COMMISSIONS","ST LUCIE COUNTY COMMISSIONERS","35"
"5261","MISSOURI JOINT MUNICIPAL ELECTRIC UTILITY COMMISSION","PPL ELECTRIC UTILITIES","34"
"5262","MISSOURI JOINT MUNICIPAL ELECTRIC UTILITY COMMISSIONS","PPL ELECTRIC UTILITIES","35"
"5263","MISTERSKY POWER STATIONITY OF DETROIT","THE STATE OF OHIO","28"
"5264","MITSUBISHI CEMENT ","MITSUI & CO ","12"
"5265","MITSUBISHI CHEMICAL AMERICA, ","MITSUBISHI  (AMERICAS)","13"
"5266","MITSUBISHI  (AMERICAS)","MITSUBISHI  (AMERICAS)","0"
"5267","MITSUBISHI ELECTRIC US ","MITSUBISHI  (AMERICAS)","13"
"5268","MITSUBISHI MATERIALS","MITSUBISHI  (AMERICAS)","8"
"5269","MITSUBISHI POLYCRYSTALLINE SILICON AMERICA ","MITSUBISHI  (AMERICAS)","27"
"5270","MITSUBISHI POLYESTER FILM, ","MITSUI & CO, ","20"
"5271","MITSUI & CO (USA)","MITSUI & CO (USA)","0"
"5272","MITSUI & CO. (USA)","MITSUI & CO (USA)","1"
"5273","MIZKAN GROUP COMP","SI GROUP ","10"
"5274","MODERN LANDFILL","T S LANDFILL","9"
"5275","MODESTO IRRIGATION DISTRICT","TURLOCK IRRIGATION DISTRICT","10"
"5276","MOHAWK FINE PAPERS .","KOPPERS .","13"
"5277","MOHAWK INDUSTRIES","MOHAWK INDUSTRIES ","1"
"5278","MOHAWK INDUSTRIES ","MOHAWK INDUSTRIES ","0"
"5279","MOHAWK INDUSTRIES, ","MOHAWK INDUSTRIES, ","0"
"5280","MOHEGAN TRIBE OF INDIANS OF CONNECTICUT","TOWN OF WINDSOR CONNECTICUT","20"
"5281","MONCRIEF PARTNERS.P.","OCI PARTNERS ","9"
"5282","MONDELEZ INTERNATIONAL ","MONDELEZ INTERNATIONAL ","0"
"5283","MONDELEZ INTERNATIONAL .","MONDELEZ INTERNATIONAL .","0"
"5284","MONDI NORTH AMERICA","MASONITE NORTH AMERICA","5"
"5285","MONMOUTH COUNTY BOARD OF CHOSEN FREEHOLDERS","SUSSEX COUNTY BOARD OF SUPERVISORS","29"
"5286","MONOMOY CAPTIARTNERS","SUN CAPITARTNERS ","11"
"5287","MONONGAHELA POWER ","GOOGLE","14"
"5288","MONROE COUNTY SOLID WASTE MANAGEMENT DISTRICT","SAN BERNARDINO COUNTY SOLID WASTE MANAGEMENT DIV","21"
"5289","MONSANTO","MONSANTO ","1"
"5290","MONSANTO ","MONSANTO ","0"
"5291","MONTANA DAKOTA UTILITIES ","NORTHEAST UTILITIES","16"
"5292","MONTANA REFINING ","NEWMONT MINING ","10"
"5293","MONTANA WASTE SYSTEMS","CASELLA WASTE SYSTEMS","10"
"5294","MONTANA-DAKOTA UTILITIESO.","NORTHEAST UTILITIES","17"
"5295","MONTCLAIR STATE UNIVERSITY","UTAH STATE UNIVERSITY","9"
"5296","MONTEFIORE MEDICAL CENTER","THE MOUNT SINAI MEDICAL CENTER","15"
"5297","MONTEREY REGIONAL WASTE MANAGEMENT DISTRICT","UPPER SOUTHWEST REGIONAL SOLID WASTE MANAGEMENT DISTRICT","23"
"5298","MONTGOMERY COUNTY DIVISION OF SOLID WASTE SERVICES","TUCKER COUNTY SOLID WASTE AUTHORITY","35"
"5299","MONTGOMERY COUNTY GOVERNMENT","THE CHARLES COUNTY GOVERNMENT","15"
"5300","MONTGOMERY REGIONAL SOLID WASTE AUTHORITY","TEXOMA AREA SOLID WASTE AUTHORITY","16"
"5301","MONTMORENCY-OSCODA-AENA WASTE MANAGEMEN AUTHORITY","THREE RIVERS SOLID WASTE MANAGEMENT AUTHORITY","30"
"5302","MONTMORENCY-OSCODA-AENA WASTE MANAGEMENT AUTHORITY","THREE RIVERS SOLID WASTE MANAGEMENT AUTHORITY","29"
"5303","MONUMENT CHEMICAL","SUN CHEMICAL","7"
"5304","MONUMENT CHEMICAL .","SUN CHEMICAL","9"
"5305","MORGAN FOODS","CONAGRA FOODS","7"
"5306","MORGAN STANLEY - INFRASTRUCTURE FUND","FTAI INFRASTRUCTURE ","20"
"5307","MORNINGSTAR PARTNERS ","OCI PARTNERS ","10"
"5308","MORRISON COUNTY","ROBESON COUNTY","7"
"5309","MORT","","4"
"5310","MORTON SALT ","MONSANTO ","7"
"5311","MORTON SALT","KRATON ","8"
"5312","MOSTOLLER LANDFILL","T S LANDFILL","10"
"5313","MOUNT VERNON MILLS","GENERAL MILLS","13"
"5314","MOUNTAIRE FARMS","ONE GAS","10"
"5315","MT CARMEL COGEN .","AMGEN ","11"
"5316","MT. CARMEL COGEN .","AMGEN ","12"
"5317","MUBEA ","UNISEA ","5"
"5318","MUELLER WATER PRODUCTS","MUELLER WATER PRODUCTS","0"
"5319","MUNICIPAL ELECTRIC AUTHORITY OF GEORGIA","PPL ELECTRIC UTILITIES","27"
"5320","MUNICIPAL ELECTRIC AUTHORITY OF GEORGIA (MEAG POWER)","AMERICAN ELECTRIC POWER","37"
"5321","MUNICIPAL ENERGY AGENCY OF MISSISSIPPI","UNIVERSITY OF MISSISSIPPI","21"
"5322","MUNICIPAL ENERGY AGENCY OF NEBRASKA","STATE OF NEBRASKA","24"
"5323","MUNICIPAL LIGHT & POWER","UIL  ","18"
"5324","MUNICIPALITY OF ANCHORAGE","UNIVERSITY OF CHICAGO","18"
"5325","MUNICIPALITY OF ANCHORAGE - SOILD WASTE SERVICES","NOBLE MIDSTREAM SERVICES","36"
"5326","MUNICIPALITY OF ANCHORAGE - SOLID WASTE SERVICES","NOBLE MIDSTREAM SERVICES","36"
"5327","MUNICIPALITY OF ANCHORAGE - SOLID WASTE SERVIECES","NOBLE MIDSTREAM SERVICES","37"
"5328","MUNICIPALITY OF ARECIBO","UNIVERSITY OF ARIZONA","16"
"5329","MUNICIPALITY OF CABO ROJO","MONSANTO CO","20"
"5330","MUNICIPALITY OF CAROLINA","UNIVERSITY OF ARIZONA","15"
"5331","MUNICIPALITY OF FAJARDO","THE CITY OF FARGO","16"
"5332","MUNICIPALITY OF GUAYNABO","UIL  ","19"
"5333","MUNICIPALITY OF MAYAGUEZ","UNIVERSITY OF MARYLAND","18"
"5334","MUNICIPALITY OF PONCE","UIL  ","16"
"5335","MUNICIPALITY OF SALINAS","UNIVERSITY OF ARIZONA","16"
"5336","MUNICIPALITY OF SAN JUAN","HUNTSMAN ","19"
"5337","MUNICIPALITY OF TOA ALTA","UNIVERSITY OF IOWA","18"
"5338","MUNICIPALITY OF TOA BAJA","UNIVERSITY OF IOWA","18"
"5339","MUNICIPALITY OF YAUCO","MONSANTO CO","16"
"5340","MUNICPAL ELECTRIC AUTHORITY OF GEORGIA","PPL ELECTRIC UTILITIES","26"
"5341","MUREX PETROLEUM ","LAREDO PETROLEUM ","7"
"5342","MURPHY EXPLORATION (ALASKA)","MURPHY OIL USA","17"
"5343","MURPHY OIL ","MURPHY OIL ","0"
"5344","MURPHY OIL USA","MURPHY OIL USA","0"
"5345","MURRAY COUNTYA","SURRY COUNTY","4"
"5346","MURRAY ENERGY ","GURT ENERGY ","6"
"5347","MURRAY KENTUCKY ENERGY, ","DUKE ENERGY ","14"
"5348","MUSCATINE COUNTY SOLID WASTE AGENCY","TULARE COUNTY SOLID WASTE DEPARTMENT","19"
"5349","MUSCATINE COUNTY SOLID WASTE MANAGEMENT AGENCY","SANTA FE SOLID WASTE MANAGEMENT AGENCY","16"
"5350","MUSCATINE FOODS ","SIMMONS FOODS ","10"
"5351","MUSCATINE POWER & WATER","FMC ORATE","16"
"5352","MUSCATINE POWER AND WATER","FMC ORATE","18"
"5353","MUSKEGON COUNTY DEPARTMENT OF PUBLIC WORKS","SAN DIEGO COUNTY DEPARTMENT OF PUBLIC WORKS","9"
"5354","MUSKEGON DEVEENT ","RI-. DEVEENT, ","13"
"5355","MUSKEGON OPERATING CO","TERRACORE OPERATING CO","13"
"5356","MUSTANG FUEL ","USG ","9"
"5357","MYRLE ODELL","MPLX ","10"
"5358","N/A FEDERAL GOVERNMENT","STATE GOVERNMENT","12"
"5359","N/A FEDERAL GOVERNMENT","STATE GOVERNMENT","12"
"5360","NA INDUSTRIES ","TC INDUSTRIES ","4"
"5361","NA INDUSTRIES, ","CF INDUSTRIES, ","4"
"5362","NA INDUSTRIES, ","CF INDUSTRIES, ","4"
"5363","NA INDUSTRIES","TC INDUSTRIES","4"
"5364","NAFTEX OPERATING CO","THE BOEING CO","10"
"5365","NAN YA PLASTICS  AMERICA","SCA AMERICAS","16"
"5366","NAPA VALLEGO WASTE MANAGEMENT AUTHORITY","THREE RIVERS SOLID WASTE MANAGEMENT AUTHORITY","22"
"5367","NASSA COUNTY BOARD OF COUNTY COMMISSIONERS","SANTA ROSA COUNTY BOARD OF COUNTY COMMISSIONERS","7"
"5368","NATIONAL CEMENT","KRATON CO","12"
"5369","NATIONAL CEMENT CO ","MONARCH CEMENT CO","10"
"5370","NATIONAL COOPERATIVE REFINERY ASSOC","TRONA OPERATING PARTNERS","23"
"5371","NATIONAL FUEL GAS CO","NATIONAL FUEL GAS CO","0"
"5372","NATIONAL GRID USA","NATIONAL GRID USA","0"
"5373","NATIONAL GRID USA ","NATIONAL GRID USA","1"
"5374","NATIONAL OILWELL VARCO ","NATIONAL OILWELL VARCO ","0"
"5375","NATURAL GAS PARTNERS","NATURAL RESOURCE PARTNERS ","10"
"5376","NATURAL RESOURCE PARTNERS ","NATURAL RESOURCE PARTNERS ","0"
"5377","NATURAL RESOURCES OF CENTRAL FLORIDA ","NATURAL RESOURCE PARTNERS ","23"
"5378","NATURAL SODA","VALE SA","9"
"5379","NATURESWEET ","AES ","8"
"5380","NAVISTAR ","AVISTA ","2"
"5381","NAVISTAR INTERNATIONAL ","NAVISTAR INTERNATIONAL ","0"
"5382","NAVITAS MIDSTREAM","DT MIDSTREAM ","8"
"5383","NBM US  ","SSAB US  ","5"
"5384","NC  USA ","ELANCO US ","6"
"5385","NC  USA ","ELANCO US ","6"
"5386","ND PAPER ","IDA ","7"
"5387","ND PAPER, ","IDA, ","7"
"5388","ND PAPER ","IDA ","7"
"5389","NEATON AUTO PRODUCTS MANUFACTURING ","TAC MANUFACTURING","18"
"5390","NEBRASKA PUBLIC POWER DISTRICT","TENASKA POWER FUND ","23"
"5391","NEENAH ENTERPRISES ","NEENAH ","12"
"5392","NEENAH ","NEENAH ","0"
"5393","NEENAH PAPER ","NEENAH ","6"
"5394","NEI","HEI","2"
"5395","NELSON COUNTY FISCAL COURT","THE HARRISON COUNTY COAL CO","17"
"5396","NELSON INDUSTRIAL STEAM CO","LSB INDUSTRIES ","15"
"5397","NELSON INDUSTRIAL STEAM CO ","LSB INDUSTRIES ","16"
"5398","NEMAK USA ","SANIMAX USA ","6"
"5399","NESTLE  ","NESTLE  ","0"
"5400","NESTLE PURINA PETCARE CO","INTERNATIONAPER CO","16"
"5401","NESTLE PURINA PETCARE CO.","INTERNATIONAPER CO","17"
"5402","NESTLE USA ","NESTLE  ","3"
"5403","NESTLE USA, ","NESTLE  ","4"
"5404","NESTLE USA","NESTLE  ","4"
"5405","NEW DALTON  ","NEWMONT ","8"
"5406","NEW HANOVER COUNTY","RHEA COUNTYN","12"
"5407","NEW JERSEY MEADOWLANDS COMMISSION","NEW JERSEY RESOURCES ","24"
"5408","NEW JERSEY RESOURCES","NEW JERSEY RESOURCES ","1"
"5409","NEW JERSEY RESOURCES ","NEW JERSEY RESOURCES ","0"
"5410","NEW MEXICO STATE UNIVERSITY","UTAH STATE UNIVERSITY","14"
"5411","NEW NGC ","NEWMONT ","6"
"5412","NEW PAGE  ","PG&E ","7"
"5413","NEW RIVER RESOURCE AUTHORITY","ROANOKE VALLEY RESOURCE AUTHORITY","13"
"5414","NEW RIVER SOLID WASTE ASSOC","THREE RIVERS SOLID WASTE AUTHORITY","17"
"5415","NEW RIVER SOLID WASTE ASSOCIATION","THREE RIVERS SOLID WASTE AUTHORITY","19"
"5416","NEW YORK & PRESBYTERIAN HOSPITALS ","NORTHWESTERN ","27"
"5417","NEW YORK CITY","ONEOK ","9"
"5418","NEW YORK CITY DEPARTMENT OF ENVIRONMENTAOTECTION","US DEPARTMENT OF ENERGY","35"
"5419","NEW YORK CITY HEALTH & HOSPITALS ","TRINITY HEALTH ","24"
"5420","NEW YORK POWER AUTHORITY","SACRAMENTO POWER AUTHORITY","14"
"5421","NEW YORK STATE","ONEOK ","10"
"5422","NEW YORK STATE GOVERNMENT","STATE GOVERNMENT","9"
"5423","NEW YORK UNIVERSITY","ROWAN UNIVERSITY","11"
"5424","NEW-INDY JV ","IDA ","10"
"5425","NEWARK BAY COGENERATION PTNR ","SEMPRA GENERATION","18"
"5426","NEWFIELD EXPLORATION CO","SLAWSON EXPLORATION ","15"
"5427","NEWMAN & CO","NEWMONT ","7"
"5428","NEWMARKET ","NEWMARKET ","0"
"5429","NEWMONT ","NEWMONT ","0"
"5430","NEWMONT USA ","NEWMONT ","4"
"5431","NEWPAGE  ","PG&E ","6"
"5432","NEWTON COUNTY BOARD OF COMMISSIONERS","SEMINOLE COUNTY BOARD OF COUNTY COMMISSIONERS","17"
"5433","NEWTON MCDONALD COUNTY LANDFILL ","ROCKBRIDGE COUNTY LANDFILL","20"
"5434","NEXTERA ENERGY","NEXTERA ENERGY","0"
"5435","NEXTERA ENERGY ","NEXTERA ENERGY","1"
"5436","NEXTERA ENERGY RESOURCES","NEXTERA ENERGY RESOURCES","0"
"5437","NGC INDUSTRIES, ","CF INDUSTRIES, ","3"
"5438","NGC INDUSTRIES","TC INDUSTRIES","3"
"5439","NGK NA ","NEENAH ","6"
"5440","NGK NORTH AMERICA","UPM NORTH AMERICA","6"
"5441","NGK NORTH AMERICA ","LINDE NORTH AMERICA, ","7"
"5442","NGK NORTH AMERICA","UPM NORTH AMERICA","6"
"5443","NGL ENERGY PARTNERS ","NGL ENERGY PARTNERS ","0"
"5444","NINE POINT ENERGY  ","CENTERPOINT ENERGY ","8"
"5445","NIPPON ELECTRIC GLASS AMERICA ","SAMSUNG ELECTRONICS AMERICA ","18"
"5446","NIPPON PAPER INDUSTRIES CO ","PPG INDUSTRIES ","14"
"5447","NIPPON SHOKUBAI AMERICA INDUSTRIES ","LSB INDUSTRIES ","22"
"5448","NIPPON STEEL NORTH AMERICA ","LINDE NORTH AMERICA, ","12"
"5449","NIPPON STEEL USA","NIPPON STEEL USA","0"
"5450","NISKA GAS STORAGE","ONE GAS ","13"
"5451","NISOURCE ","NISOURCE ","0"
"5452","NISSAN NA ","SCANA ","6"
"5453","NISSAN NORTH AMERICA ","NISSAN NORTH AMERICA, ","1"
"5454","NLMK INDIANA","IDA","9"
"5455","NLMK INDIANA","IDA","9"
"5456","NLMK PENNSYLVANIA","SPOTSYLVANIA","11"
"5457","NOBLE AMERICAS","BP AMERICA ","7"
"5458","NOBLE AMERICAS ","BP AMERICA ","6"
"5459","NOBLE ENERGY ","NOBLE ENERGY ","0"
"5460","NOBLE ENVIRONMENTAL","GFL ENVIRONMENTAL ","7"
"5461","NOBLE ENVIRONMENTAL ","GFL ENVIRONMENTAL ","6"
"5462","NON-EXXONMOBIL ","EXXONMOBIL ","4"
"5463","NORANDA ALUMINUM  ","CENTURY ALUMINUM ","11"
"5464","NORESCO","HARSCO","5"
"5465","NORFOLK SOUTHERN RAILWAY ","NORFOLK SOUTHERN RAILWAY ","0"
"5466","NORIT AMERICAS ","CRH AMERICAS ","6"
