"","V1","V2","V3"
"3757","ENBRIDGE (US) INC","ENBRIDGE (US) INC","0"
"3758","ENBRIDGE ENERGY MANAGEMENT","DTE ENERGY COMPANY","18"
"3759","ENBRIDGE ENERGY MANAGEMENT LLC","ENBRIDGE INC","20"
"3760","ENBRIDGE INC","ENBRIDGE INC","0"
"3761","ENBRIDGE US INC","ENBRIDGE (US) INC","2"
"3762","ENCANA OIL & GAS (USA) INC","CARRIZO OIL & GAS INC","15"
"3763","ENCINO ENERGY LLC","SABINAL ENERGY LLC","9"
"3764","ENDEAVOR ENERGY RESOURCES LP","DEVON ENERGY CORP","15"
"3765","ENDURING RESOURCES LLC","EOG RESOURCES INC","11"
"3766","ENDURING RESOURCES, LLC","EOG RESOURCES, INC","11"
"3767","ENEERVEST OPERATING LLC","TALLGRASS OPERATIONS LLC","17"
"3768","ENERGEN CORP","ENTERGY CORP","4"
"3769","ENERGY CAPITOL PARTNERS LLC","ENERGY TRANSFER LP","17"
"3770","ENERGY CORP OF AMERICA","PACKAGING CORP OF AMERICA","11"
"3771","ENERGY HARBOR CORP","ENTERGY CORP","8"
"3772","ENERGY MANAGEMENT INC","EVERGY INC","13"
"3773","ENERGY PARTNERS OF DELAWARE, LTD","ENERGY TRANSFER LP","20"
"3774","ENERGY SYSTEMS CO","ENTERGY CORP","11"
"3775","ENERGY TRANSFER LP","ENERGY TRANSFER LP","0"
"3776","ENERGY TRANSFER PARTNERS LP","ENERGY TRANSFER LP","9"
"3777","ENERGY TRANSFER PARTNERS, LP","ENERGY TRANSFER LP","10"
"3778","ENERGY XXI","EVERGY INC","6"
"3779","ENERGY XXI GOM LLC","EVERGY INC","12"
"3780","ENERGY XXI ONSHORE LLC","EVERGY INC","14"
"3781","ENERGYQUEST II LLC","EVERGY INC","12"
"3782","ENERPLUS RESOURCES CORP","ANTERO RESOURCES CORP","8"
"3783","ENERPLUS RESOURCES USA CORP","ANTERO RESOURCES CORP","12"
"3784","ENERVEST OPERATING LLC","TALLGRASS OPERATIONS LLC","16"
"3785","ENERVEST OPERATING, LLC","TALLGRASS OPERATIONS LLC","17"
"3786","ENGIE HOLDINGS INC","PEPCO HOLDINGS INC","8"
"3787","ENGIE NORTH AMERICA","SAINT GOBAIN NORTH AMERICA","11"
"3788","ENGIE NORTH AMERICA INC","CRH AMERICAS INC","11"
"3789","ENGIE North America","UPM North America","8"
"3790","ENGIE North America Inc","Nissan North America, Inc","10"
"3791","ENI PETROLEUM CO INC","LAREDO PETROLEUM INC","10"
"3792","ENI PETROLEUM US LLC","SAGA PETROLEUM LLC","10"
"3793","ENI US OPERATING CO INC","UNISEA INC","15"
"3794","ENI US Operating Co Inc","Sem Operating Co LLC","13"
"3795","ENID OKLAHOMA","HEI","12"
"3796","ENKEI AMERICA INC","BP AMERICA INC","7"
"3797","ENKEI AMERICA, INC","BP AMERICA INC","8"
"3798","ENLINK MIDSTREAM LLC","TALL OAK MIDSTREAM LLC","10"
"3799","ENOGEX HOLDINGS LLC","PEPCO HOLDINGS INC","11"
"3800","ENPOWER CORP","ENTERGY CORP","6"
"3801","ENRIDGE INC","ENBRIDGE INC","1"
"3802","ENSIGHT IV ENERGY MANAGEMENT LLC","ARES MANAGEMENT CORP","22"
"3803","ENSIGN NATURAL RESOURCES LLC","SAGE NATURAL RESOURCES LLC","6"
"3804","ENTEGRA POWER GROUP","ENTERGY CORP","13"
"3805","ENTEK INTERNATIONAL LLC","EDISON INTERNATIONAL","11"
"3806","ENTEK International, LLC","SRI International","13"
"3807","ENTERGY CORP","ENTERGY CORP","0"
"3808","ENTERGY TEXAS INC","EVERGY INC","9"
"3809","ENTERGY TEXAS, INC","EVERGY INC","10"
"3810","ENTERPRISE GAS PROCESSING LLC","UNISEA INC","21"
"3811","ENTERPRISE LLC","SCI LLC","11"
"3812","ENTERPRISE PRODUCTS PARTNERS LP","ENTERPRISE PRODUCTS PARTNERS LP","0"
"3813","ENTERPRISE PRODUCTS PARTNERS, LP","ENTERPRISE PRODUCTS PARTNERS, LP","0"
"3814","ENVEN ENERGY CORP","DEVON ENERGY CORP","4"
"3815","ENVEN ENERGY VENTURES LLC","DEVON ENERGY","17"
"3816","ENVIRO SOLUTIONS INC","ELANCO US INC","13"
"3817","ENVIRONMENTAL LOGISTICS SERVICES, LLC","GFL ENVIRONMENTAL INC","26"
"3818","EOG RESOURCES INC","EOG RESOURCES INC","0"
"3819","EOG RESOURCES, INC","EOG RESOURCES, INC","0"
"3820","EOG Resources, Inc.","EOG Resources, Inc.","0"
"3821","EOG Y Resources Inc","EOG Resources, Inc.","4"
"3822","EOR ENERGY SERVICES LLC","MGE ENERGY INC","15"
"3823","EOR Energy Services, LLC","TRP Energy LLC","14"
"3824","EP ENERGY CORP","DUKE ENERGY CORP","4"
"3825","EP ENERGY E&P CO LP","DTE ENERGY CO","10"
"3826","EP Energy E&P Company, LP","DTE Energy Company","11"
"3827","EP MANAGEMENT CORP","ARES MANAGEMENT CORP","4"
"3828","EP Management Corporation","Syngenta Corporation","11"
"3829","EP RUBY LLC","SCI LLC","10"
"3830","EPD HOLDINGS INC","PEPCO HOLDINGS INC","4"
"3831","EPD HOLDINGS LLC","PEPCO HOLDINGS INC","8"
"3832","EPIC MIDSTREAM LLC","DCP MIDSTREAM LP","8"
"3833","EPL OIL & GAS, INC.","CARRIZO OIL & GAS INC","12"
"3834","EQ - THE ENVIRONMENTAL QUALITY CO","GFL ENVIRONMENTAL INC","20"
"3835","EQ - The Environmental Quality Company","The Timken Company","24"
"3836","EQT CHAP, LLC","EQT CORP","9"
"3837","EQT CORP","EQT CORP","0"
"3838","EQUAL ENERGY","XCEL ENERGY","5"
"3839","EQUILON ENTERPRISES LLC DBA SHELL OIL PRODUCTS US","ENTERPRISE PRODUCTS PARTNERS LP","38"
"3840","EQUINOR GULF OF MEXICO LLC","QORVO INC","21"
"3841","EQUINOR US HOLDINGS INC","DELEK US HOLDINGS INC","10"
"3842","EQUIPOWER RESOURCES CORP","ANTERO RESOURCES CORP","11"
"3843","EQUITRANS MIDSTREAM CORP","EQUITRANS MIDSTREAM CORP","0"
"3844","EQUITY CHARTER MUNICIPALITIES","DOW CHEMICAL","23"
"3845","ERACHEM COMILOG INC","MERCK & CO INC","13"
"3846","ERAMET MARIETTA INC","EAGLE MATERIALS INC","12"
"3847","ERCO (US) HOLDINGS INC","PEPCO HOLDINGS INC","8"
"3848","ERCO (US) Holdings Inc","SSAB US Holding Inc","11"
"3849","ERG RESOURCES LLC","EOG RESOURCES INC","6"
"3850","ERG Resources, LLC","Roan Resources LLC","6"
"3851","ERGON INC","EVERGY INC","5"
"3852","ERIE COKE CORP","XEROX CORP","8"
"3853","ERIE COUNTY BOARD OF COMMISSIONERS","BROADCOM INC","28"
"3854","ERP COMPLIANT FUELS LLC","ELANCO US INC","18"
"3855","ERVING INDUSTRIES INC","PPG INDUSTRIES INC","7"
"3856","ERVING INDUSTRIES, INC.","PPG INDUSTRIES, INC.","7"
"3857","ESCAMBIA ASSET CO LLC","SCI LLC","14"
"3858","ESCAMBIA COUNTY BOARD OF COUNTY COMMISSIONERS","CABOT CORPORATION","36"
"3859","ESCAMBIA COUNTY ENVIRONMENTAL CORP","GFL ENVIRONMENTAL INC","23"
"3860","ESCAMBIA OPERATING COMPANY, LLC","SABINAL ENERGY LLC","21"
"3861","ESCONDIDO ENERGY CENTER, LLC","CONSOL ENERGY INC","17"
"3862","ESCONDIDO RESOURCES II MANAGEMENT LLC","EOG RESOURCES INC","22"
"3863","ESSENTIAL POWER LLC","SCI LLC","14"
"3864","ESSENTIAL UTILITIES INC","ESSENTIAL UTILITIES INC","0"
"3865","ESSITY NORTH AMERICA INC","CRH AMERICAS INC","12"
"3866","ESSROC CEMENT CO","MONARCH CEMENT CO","9"
"3867","ETHANOL2000 LLP dba Poet Biorefining Binghal Lake","The Boeing Co","42"
"3868","ETX ENERGY LLC","DTE ENERGY CO","7"
"3869","ETX Energy, LLC","TRP Energy LLC","5"
"3870","EUROFRESH, INC","DIODES INC","10"
"3871","EVER-GREEN ENERGY INC","MGE ENERGY INC","9"
"3872","EVER-GREEN ENERGY LLC","EVERSOURCE ENERGY","12"
"3873","EVER-GREEN ENERGY, LLC","EVERSOURCE ENERGY","13"
"3874","EVERGREEN CLEAN ENERGY CORP","DEVON ENERGY CORP","14"
"3875","EVERGREEN ENTERPRISE HOLDINGS LLC","GREEN PLAINS INC","23"
"3876","EVERGREEN PACKAGING GROUP HOLDINGS INC","GRAPHIC PACKAGING HOLDING CO","22"
"3877","EVERGY INC","EVERGY INC","0"
"3878","EVERSOURCE ENERGY","EVERSOURCE ENERGY","0"
"3879","EVERYWARE GLOBAL","DEERE & CO","14"
"3880","EVONIK CORP","EXELON CORP","6"
"3881","EVONIK CORPORATION","HESS CORPORATION","8"
"3882","EVONIK Corporation","AES Corporation","7"
"3883","EVONIK GOLDSCHMIDT CORP","UNIMIN CORP","16"
"3884","EVONIK INDUSTRIES","MOHAWK INDUSTRIES INC","12"
"3885","EVONIK STOCKHAUSEN, LLC","TOMPC, LLC","17"
"3886","EVRAZ INC NORTH AMERICA","SAINT GOBAIN NORTH AMERICA","13"
"3887","EVRAZ Inc. NA","EVERGY INC","11"
"3888","EWP AMERICA INC","BP AMERICA INC","3"
"3889","EXCALIBUR POWER LLC","SCI LLC","14"
"3890","EXCO RESOURCES INC","EOG RESOURCES INC","3"
"3891","EXCO RESOURCES, INC","EOG RESOURCES, INC","3"
"3892","EXCO RESOURCES, INC.","EOG RESOURCES, INC","4"
"3893","EXCO RESOURCES, INCORPORATED","EOG RESOURCES, INC","12"
"3894","EXCO Resources, Inc.","EOG Resources, Inc.","3"
"3895","EXCO/HGI JV Assets, LLC","SCI LLC","18"
"3896","EXELON CORP","EXELON CORP","0"
"3897","EXIDE TECHNOLOGIES","MINERALS TECHNOLOGIES INC","13"
"3898","EXPERA SPECIALTY SOLUTIONS","EVERGY INC","22"
"3899","EXPERA SPECIALTY SOLUTIONS LLC","GENERAL MOTORS LLC","20"
"3900","EXTERRAN HOLDINGS, INC","POST HOLDINGS INC","11"
"3901","EXTEX OPERATING CO","BOEING CO","11"
"3902","EXTRACTION OIL & GAS INC","CARRIZO OIL & GAS INC","11"
"3903","EXXON MOBIL CORP","EXXON MOBIL CORP","0"
"3904","EXXON MOBIL CORPORATION","EXXON MOBIL CORPORATION","0"
"3905","EXXONMOBIL CORP","EXXONMOBIL CORP","0"
"3906","EXXONMOBIL PRODUCTION COMPANY - Joint Interest US","EXXONMOBIL PRODUCTION COMPANY - Joint Interest US","0"
"3907","Eagle County","Rice County","7"
"3908","Eagle County Government","The Charles County Government","10"
"3909","Eagle County Solid Waste and Recycling","Tulare County Solid Waste Department","24"
"3910","Eagle Materials Inc.","Eagle Materials Inc.","0"
"3911","Eagle Materials, Inc.","Eagle Materials, Inc.","0"
"3912","Eagle Petroleum, LLC","Saga Petroleum, LLC","5"
"3913","Eagle Rock Field Services, L.P.","StarTex Field Services, LLC","18"
"3914","Eagle Rock Operating, L.P.","Tap Rock Operating, LLC","11"
"3915","EagleClaw Midstream Services, LLC","Noble Midstream Services","15"
"3916","EagleClaw Mistream Services, LLC","Noble Midstream Services","16"
"3917","EagleRidge Operating LLC","Rover Operating, LLC","12"
"3918","East Bay Regional Parks District","Ventura Regional Sanitation District","24"
"3919","East Central Solid Waste Commission","Rome-Floyd County Solid Waste Commission","21"
"3920","East Jordan Iron Works, Inc.","Santee Print Works Inc","20"
"3921","East Kansas Agri-Energy, LLC","Tapstone Energy LLC","17"
"3922","East Kentucky Power Cooperative","Rock Energy Cooperative","20"
"3923","East Penn Manufacturing co., inc.","Eagle Materials, Inc.","26"
"3924","East Tennessee Natural Gas, LLC","Southern Natural Gas Co, LLC","19"
"3925","East Texas Electric Cooperative, Inc.","South Texas Electric Cooperative Inc","9"
"3926","East Texas Electrical Cooperative, Inc.","South Texas Electric Cooperative Inc","11"
"3927","Eastern Connecticut Resource Recovery Authority","Roanoke Valley Resource Authority","34"
"3928","Eastern Generation Holdings LLC","Stark Power Generation I Holdings LLC","14"
"3929","Eastern Laramie County Solid Waste Disposal District","St. Landry Parish Solid Waste Disposal District","25"
"3930","Eastern Michigan University","Texas Tech University","16"
"3931","Eastman Chemical Co","Eastman Chemical Co","0"
"3932","Eastman Chemical Company","Eastman Chemical Company","0"
"3933","Eastman Kodak Company","Eastman Kodak Company","0"
"3934","Ebensburg Generation LLC","Tejas Power Generation LLC","14"
"3935","Ebensburg Power Company","Boeing Company","15"
"3936","Eclipse Resources Corp","CNX Resources Corp","10"
"3937","Eco Services Operations Corp","Siemens Corp","18"
"3938","Eco Services Operations LLC","Rover Operating, LLC","15"
"3939","EcoElectrica, LP","Tucson Electric Power","13"
"3940","EcoSouth Services of Mobile, LLC","Southwire Co LLC","22"
"3941","Ecobat","GE","6"
"3942","Ecology Solutions LLC","SG Solutions LLC","9"
"3943","Ecom Atlantic, Inc","Solutia Inc","13"
"3944","EdgeMarc Energy Holdings LLC","Riverside Energy Holdings","17"
"3945","Edgeboro Inc. -  the Parent Company of the Reporting Entity (Edgeboro Disposal Inc.)","Southern California Edison","68"
"3946","Edgeboro Inc. - the Parent Company of the Reporting Entity (Edgeboro Disposal Inc.)","Southern California Edison","67"
"3947","Edgecombe County Solid Waste Department","Tulare County Solid Waste Department","13"
"3948","Edgecombe Manager, LLC","Solae, LLC","16"
"3949","Edgewater Generation Holdings, LLC","Stark Power Generation I Holdings, LLC","16"
"3950","Edgewater Generation LLC","Tejas Power Generation LLC","12"
"3951","Edgewater Generation, LLC","Tejas Power Generation, LLC","12"
"3952","Edgewood Energy LLC","Seaboard Energy LLC","10"
"3953","Edison International","Edison International","0"
"3954","Edison Mission Energy Company","Wisconsin Energy Corp","14"
"3955","Edison Mission energy Company","Wisconsin Energy Corp","16"
"3956","Effingham County Power","Rockingham County","13"
"3957","Egan Hub Storage, LLC","Solae, LLC","13"
"3958","El Cajon Energy, LP","DTE Energy","13"
"3959","El Paso Corporation","Exelon Corporation","7"
"3960","El Paso E&P Company, LP","El Paso Electric Company","13"
"3961","El Paso Electric Company","El Paso Electric Company","0"
"3962","El Paso Midstream Investment Company, LLC","Enlink Midstream, LLC","28"
"3963","El Paso Pipeline Partners, L.P","Targa Pipeline Partners, LP","11"
"3964","El Paso Pipeline Partners, L.P.","Targa Pipeline Partners, LP","12"
"3965","El Paso Pipeline Partners, LP","Targa Pipeline Partners, LP","10"
"3966","El Paso Pipeline Partners, LP.","Targa Pipeline Partners, LP","11"
"3967","El Paso Pipelines Partners, L.P.","Targa Pipeline Partners, LP","13"
"3968","El Paso Ruby Holding Company, L.L.C.","SNF Holding Company","23"
"3969","Elanco US INC","Elanco US INC","0"
"3970","Eleanor Whitcomb Robert Keady & Linda K Boyd Trustees","Santee Print Works","47"
"3971","Eleanor Whitcomb, Robert Keady, & Linda K Boyd Trustees","Santee Print Works","49"
"3972","Electric Transmission Texas LLC","Sequitur East Texas LLC","22"
"3973","Electric Transmission Texas, LLC","Sequitur East Texas LLC","23"
"3974","Element Resources LLC","Roan Resources LLC","9"
"3975","Elementis PLC","Elementis PLC","0"
"3976","Elevate Midstream Partners","Western Midstream Partners LP","11"
"3977","Elevation Resources LLC","Revolution Resources, LLC","8"
"3978","Elgin Energy Center LLC","Shelby County Energy Center LLC","14"
"3979","Elgin Energy Center, LLC","Shelby County Energy Center LLC","15"
"3980","Eli Lilly & Company","Eli Lilly & Company","0"
"3981","Eli Lilly and Company","Eli Lilly and Company","0"
"3982","Elk River Public Utility District","Rochester Public Utilities","21"
"3983","Elkhart County Landfill","Surry County Landfill","10"
"3984","Elliott Construction Company","Monsanto Company","18"
"3985","Ellwood Group","Exelon Corp","12"
"3986","Ellwood Group Inc.","SI Group Inc","10"
"3987","Ellwood Group, Inc.","SI Group Inc","11"
"3988","Elm Ridge Exploration Company, LLC","Tana Exploration Company, LLC","13"
"3989","Elmwood Park Power LLC","Tres Power LLC","14"
"3990","Emera U. S. Holdings, Inc.","Tower US Holdings In","12"
"3991","Emera U.S. Holdings Inc.","Tower US Holdings In","10"
"3992","Emera US Holdings Inc.","Tower US Holdings In","8"
"3993","Emerald Lake Capital Management","TPG Capital Management LP","18"
"3994","Emerald Performance Materials, LLC","Venator Materials LLC","19"
"3995","Emery Oleochemicals LLC","True Oil LLC","17"
"3996","Emory University","Rowan University","8"
"3997","Empeco IV, LLC and USPF II Ferndale Holdings, LLC","TEP Rex Holdings, LLC","34"
"3998","Empire Acquisition, LLC","Rustick, LLC","17"
"3999","EnLink Midstream","EnLink Midstream","0"
"4000","EnLink Midstream Services LLC","Enlink Midstream, LLC","12"
"4001","EnLink Midstream Services, LLC","Enlink Midstream, LLC","11"
"4002","EnLink Midstream Services, LLP","Enlink Midstream, LLC","13"
"4003","EnLink North Texas Gathering, LP","Energy Transfer LP","26"
"4004","EnLink North Texas Pipeline, LP","TC Pipelines LP","20"
"4005","EnLink Permian, LLC","Linde LLC","12"
"4006","EnLink Texas Processing, LP","Tenawa Haven Processing LLC","22"
"4007","EnVen Energy Ventures LLC","SOWEGA Energy Resources LLC","16"
"4008","Enbridg Energy Partners, L.P.","Rise Energy Partners, LP","11"
"4009","Enbridge (U.S.) Inc.","Enbridge Inc","8"
"4010","Enbridge (US) INC","Enbridge Inc","9"
"4011","Enbridge (US) Inc","Enbridge Inc","5"
"4012","Enbridge Energy Partners","Terra Energy Partners","11"
"4013","Enbridge Energy Partners LP","Rise Energy Partners, LP","9"
"4014","Enbridge Energy Partners, L.P.","Rise Energy Partners, LP","10"
"4015","Enbridge Energy Patners, L.P.","Rise Energy Partners, LP","11"
"4016","Enbridge Inc","Enbridge Inc","0"
"4017","Enbridge US Inc.","Enbridge Inc","4"
"4018","Enbridge US, Inc","Enbridge Inc","4"
"4019","Encana Oil & Gas (USA) Inc.","Sanimax USA Inc.","17"
"4020","Encana Oil and Gas (USA) Inc.","One Gas Inc.","19"
"4021","Endeavor Energy Resources LP","Sowega Energy Resources LLC","13"
"4022","Endicott Clay Products Co","Sonoco Products Co","13"
"4023","Enduring Resources","Targa Resources","9"
"4024","EneerVest Operating, LLC","Rover Operating, LLC","10"
"4025","EnerVest Operating, LLC","Rover Operating, LLC","9"
"4026","Energen Corporation","Entergy Corporation","4"
"4027","Energetix LLC","UP Energy LLC","8"
"4028","Energy Capital Partners","Sun Capital Partners Inc","11"
"4029","Energy Capital Partners III, LLC","SK Capital Partners II LP","13"
"4030","Energy Capitol Partners III, LLC.","SK Capital Partners II LP","16"
"4031","Energy Capitol Partners LLC","Spur Energy Partners LLC","13"
"4032","Energy Capitol Partners, LLC","Spur Energy Partners LLC","14"
"4033","Energy Corporation of America","Oil Dri Corporation of America","11"
"4034","Energy Harbor Generation LLC","Tanner Street Generation LLC","16"
"4035","Energy Management Inc.","Waste Management Inc","10"
"4036","Energy Operations Group, LLC","S2 Energy Operating, LLC","12"
"4037","Energy Partners of Delaware, Ltd.","Energy Transfer LP","21"
"4038","Energy Power Investment CO, LLC","Set Perc Investment LLC","14"
"4039","Energy Resource Technology, Inc.","Micron Technology, Inc.","17"
"4040","Energy Systems Co.","SM Energy Co","12"
"4041","Energy Transfer LP","Energy Transfer LP","0"
"4042","Energy Transfer Partners LP","Energy Transfer LP","9"
"4043","Energy Transfer Partners, LP","Energy Transfer LP","10"
"4044","Energy XXI GOM LLC","UP Energy LLC","11"
"4045","Energy XXI GOM, LLC","UP Energy LLC","12"
"4046","Energy XXI Onshore LLC","Talos Energy Offshore LLC","13"
"4047","EnergyQuest II LLC","Tenrgys LLC","11"
"4048","EnergyTransfer Partners, L.P.","Energy Transfer LP","13"
"4049","Enerplus Resources Corporation","Enerplus Resources Corporation","0"
"4050","Enerprise Field Services, LLC","StarTex Field Services, LLC","12"
"4051","Enerven Compression, LLC","Tervita, LLC","18"
"4052","Enervest Management Partners, Ltd.","MarkWest Energy Partners, L.P.","24"
"4053","Enervest Operating, L.L.C.","Rover Operating, LLC","12"
"4054","Enervest Operating, LLC","Rover Operating, LLC","9"
"4055","Enervest Operating, LLC.","Rover Operating, LLC","10"
"4056","Eni Petroleum Co. Inc.","Oasis Petroleum Inc","11"
"4057","Eni Petroleum US LLC","Saga Petroleum, LLC","11"
"4058","Eni US Operting Company Incorporated","Corning Incorporated","22"
"4059","Enid, Oklahoma","Exelon","14"
"4060","Enkei America, Inc.","BP America Inc.","8"
"4061","Enlink Midstream Services, LLC","Enlink Midstream, LLC","9"
"4062","Enlink Midstream, LLC","Enlink Midstream, LLC","0"
"4063","Enogex Holdings LLC","TEP Rex Holdings, LLC","8"
"4064","Enpower Corp","Verso Corp","8"
"4065","Enpower Corp.","Verso Corp","9"
"4066","Enpowercorp","Dow","10"
"4067","Ensight IV Energy Management","Waste Management","16"
"4068","Ensign Natural Resources LLC","TG Natural Resources LLC","8"
"4069","Entegra Power Group","Topaz Power Group LLC","14"
"4070","Entergy","Entergy","0"
"4071","Entergy Corporation","Entergy Corporation","0"
"4072","Enterprise Field Services, LLC","StarTex Field Services, LLC","11"
"4073","Enterprise Gas Processing, LLC","SSAB Enterprises, LLC","19"
"4074","Enterprise Hydrocarbons LP","Energy Transfer LP","20"
"4075","Enterprise Hydrocarbons, L.P.","SSAB Enterprises, LLC","22"
"4076","Enterprise Hydrocarbons, LP","SSAB Enterprises, LLC","20"
"4077","Enterprise Products LLC","SSAB Enterprises LLC","13"
"4078","Enterprise Products Operating LLC","Tap Rock Operating LLC","19"
"4079","Enterprise Products Operating LP","Rosetta Resources Operating LP","22"
"4080","Enterprise Products Operating, L.P.","Tap Rock Operating, LLC","24"
"4081","Enterprise Products Operating, LLC","Tap Rock Operating, LLC","19"
"4082","Enterprise Products Operating, LP","Tap Rock Operating, LLC","22"
"4083","Enterprise South Texas Gathering, L.P.","Energy Transfer LP","30"
"4084","Enterprise South Texas Gathering, LP","Energy Transfer LP","28"
"4085","Enterprise hydrocarbons, L.P.","SSAB Enterprises, LLC","22"
"4086","Enviro Solutions Inc.","TRC Solutions Inc","10"
"4087","Environmental Logistics Services, LLC","Utica Gas Services, LLC","24"
"4088","Epic Midstream LLC","Enlink Midstream, LLC","7"
"4089","Epsilon Power Partners, LLC (Atlantic Power Generation","Sterling Power Partners, LP","39"
