"","V1","V2","V3"
"2589","Stone Energy Corporation","Stone Energy Corporation","0"
"2590","Stonehenge Energy Resources II LLC","Stonehenge Energy Resources II LLC","0"
"2591","Stonehenge Energy Resources II LP","Stonehenge Energy Resources II LP","0"
"2592","Stonehenge Energy Resources LP","Stonehenge Energy Resources LP","0"
"2593","Stonepeak Kestrel Holdings LLC","Stonepeak Kestrel Holdings LLC","0"
"2594","Strategic Minerals Corporation","Strategic Minerals Corporation","0"
"2595","Stronghold Digitial Mining","Stronghold Digital Mining","1"
"2596","Styrolution America, LLC","Styrolution America, LLC","0"
"2597","Styropek USA Inc","Styropek USA Inc","0"
"2598","Subaru of Indiana Automotive","Subaru of Indiana Automotive","0"
"2599","Subaru of Indiana Automotive, Incorporated","Subaru of Indiana Automotive, Incorporated","0"
"2600","Suez Energy Generation NA, Inc","Suez Energy Generation NA, Inc","0"
"2601","Sugar Cane Growers Cooperative of Florida","Sugar Cane Growers Cooperative of Florida","0"
"2602","Sullivan County","Sullivan County","0"
"2603","Sumitomo Corporation of America","Sumitomo Corporation of America","0"
"2604","Sumitomo Rubber Industries Ltd","Sumitomo Rubber Industries Ltd","0"
"2605","Sumitomo Rubber USA, LLC","Sumitomo Rubber USA, LLC","0"
"2606","Summit County","Summit County","0"
"2607","Summit County Resource Allocation Park","Summit County Resource Allocation Park","0"
"2608","Summit Ethanol dba POET Biorefining - Leipsic","Summit Ethanol dba POET Biorefining - Leipsic","0"
"2609","Summit Ethanol, LLC dba POET Biorefining-Leipsic","Summit Ethanol, LLC dba POET Biorefining-Leipsic","0"
"2610","Summit Materials, LLC","Summit Materials, LLC","0"
"2611","Summit Midstream Partners LLC","Summit Midstream Partners LLC","0"
"2612","Summit Midstream Partners, LLC","Summit Midstream Partners, LLC","0"
"2613","Summit Midstream Partners, LLC.","Summit Midstream Partners, LLC.","0"
"2614","Summit Petroleum Corp","Summit Petroleum Corp","0"
"2615","Summit Petroleum Corporation","Summit Petroleum Corporation","0"
"2616","Sun Capital","Sun Capital","0"
"2617","Sun Chemical","Sun Chemical","0"
"2618","SunCoke Energy","SunCoke Energy","0"
"2619","Suncoke Energy","SunCoke Energy","2"
"2620","Suncor Energy (U.S.A.)","Suncor Energy (U.S.A.)","0"
"2621","Sundance Energy Australia","Sundance Energy Australia","0"
"2622","Sundance Energy, INC","Sundance Energy, INC","0"
"2623","Sundevil Power Holdings, LLC","Sundevil Power Holdings, LLC","0"
"2624","Sunflower  Electric Power Corporation","Sunflower Electric Power Corporation","1"
"2625","Sunflower Electric Power Corporation","Sunflower Electric Power Corporation","0"
"2626","Sunny Farms Landfill, LLC","Sunny Farms Landfill, LLC","0"
"2627","Sunnyside Cogeneration Associates","Sunnyside Cogeneration Associates","0"
"2628","Sunoco Inc. (R&M)","Sunoco Inc. (R&M)","0"
"2629","Sunoco Inc. R&M","Sunoco Inc. R&M","0"
"2630","Sunoco Inc. Refining & Marketing","Sunoco Inc. Refining & Marketing","0"
"2631","Sunoco Partners Marketing & Terminals, L.P.","Sunoco Partners Marketing & Terminals, L.P.","0"
"2632","Sunoco Retail LLC","Sunoco Retail LLC","0"
"2633","Sunoco, Inc","Sunoco, Inc","0"
"2634","Sunoco, Inc.","Sunoco, Inc.","0"
"2635","Sunoco, Inc. (R&M)","Sunoco, Inc. (R&M)","0"
"2636","Sunrise Coal LLC","Sunrise Coal LLC","0"
"2637","Sunrise Coal, LLC","Sunrise Coal, LLC","0"
"2638","Superior Forge & Steel Corporation","Superior Forge & Steel Corporation","0"
"2639","Superior Industries International, Inc.","Superior Industries International, Inc.","0"
"2640","Superior Pipeline Company","Superior Pipeline Company","0"
"2641","Superior Pipeline Company, LLC","Superior Pipeline Company, LLC","0"
"2642","Superior Pipeline Company, LLC.","Superior Pipeline Company, LLC.","0"
"2643","Superior Plus US Holdings Inc","Superior Plus US Holdings Inc","0"
"2644","Superiror Pipeline Company, LLC","Superior Pipeline Company, LLC","1"
"2645","Surry County","Surry County","0"
"2646","Surry County Landfill","Surry County Landfill","0"
"2647","Sussex County Board of Supervisors","Sussex County Board of Supervisors","0"
"2648","Sussex County MUA","Sussex County MUA","0"
"2649","Swift Energy Operating, LLC","Swift Energy Operating, LLC","0"
"2650","Swift Lumber, Inc.","Swift Lumber, Inc.","0"
"2651","Swinger Trucking Inc","Swinger Trucking Inc","0"
"2652","Sylvamo North America LLC","Sylvamo North America LLC","0"
"2653","Sylvamo North America, LLC","Sylvamo North America, LLC","0"
"2654","Symrise, INC","Symrise, INC","0"
"2655","Symrise, Inc","Symrise, Inc","0"
"2656","Synagro - Central, LLC","Synagro - Central, LLC","0"
"2657","Synagro - South, LLC","Synagro - South, LLC","0"
"2658","Synergy Resources CORP","Synergy Resources CORP","0"
"2659","Syngenta Corp.","Syngenta Corp.","0"
"2660","Syngenta Corporation","Syngenta Corporation","0"
"2661","Synthomer Jefferson Hills LLC","Synthomer Jefferson Hills LLC","0"
"2662","Syracuse University","Syracuse University","0"
"2663","T S LANDFILL, INC","T S LANDFILL, INC","0"
"2664","T S Landfill, Inc.","T S Landfill, Inc.","0"
"2665","T-C Oil Company","T-C Oil Company","0"
"2666","TA Ada Holdings LLC","TA Ada Holdings LLC","0"
"2667","TA CHEN INTERNATIONAL INC","TA CHEN INTERNATIONAL INC","0"
"2668","TAC MANUFACTURING","TAC MANUFACTURING","0"
"2669","TAIHEIYO CEMENT USA INC","TAIHEIYO CEMENT USA INC","0"
"2670","TAILWATER ENERGY FUND IV LP","TAILWATER ENERGY FUND IV LP","0"
"2671","TAK INVESTMENT HOLDINGS, LLC","TAK INVESTMENT HOLDINGS, LLC","0"
"2672","TAK INVESTMENT LLC","TAK INVESTMENT LLC","0"
"2673","TALCO MIDSTREAM ASSETS, LTD","TALCO MIDSTREAM ASSETS, LTD","0"
"2674","TALEN ENERGY CORP","TALEN ENERGY CORP","0"
"2675","TALISMAN ENERGY USA INC","TALISMAN ENERGY USA INC","0"
"2676","TALL CITY OPERATIONS III LLC","TALL CITY OPERATIONS III LLC","0"
"2677","TALL OAK MIDSTREAM LLC","TALL OAK MIDSTREAM LLC","0"
"2678","TALLGRASS DEVELOPMENT LP","TALLGRASS DEVELOPMENT LP","0"
"2679","TALLGRASS OPERATIONS LLC","TALLGRASS OPERATIONS LLC","0"
"2680","TALOS ENERGY INC","XCEL ENERGY INC","7"
"2681","TALOS ENERGY LLC","SABINAL ENERGY LLC","8"
"2682","TALOS ENERGY OFFSHORE LLC","TALEN ENERGY CORP","16"
"2683","TAMINCO US INC","ELANCO US INC","5"
"2684","TAMPA ELECTRIC CO","EL PASO ELECTRIC CO","8"
"2685","TANA EXPLORATION CO LLC","The LYCRA CO LLC","15"
"2686","TANADGUSIX CORP","UGI CORP","9"
"2687","TANGIPAHOA PARISH GOVERNMENT","APA CORP","24"
"2688","TANNER STREET GENERATION LLC","TAK INVESTMENT LLC","20"
"2689","TANNER STREET GENERATION, LLC","TAK INVESTMENT LLC","21"
"2690","TANOS EXPLORATION II LLC","TALL CITY OPERATIONS III LLC","18"
"2691","TAP ROCK OPERATING LLC","TALLGRASS OPERATIONS LLC","14"
"2692","TAPSTONE ENERGY LLC","DTE ENERGY CO","10"
"2693","TAQA NORTH LTD","ABB LTD","11"
"2694","TAQA North Ltd.","Taqa North Ltd.","6"
"2695","TAQA USA INC","UNISEA INC","8"
"2696","TARGA GCX PIPELINE LLC","SAGA PETROLEUM LLC","16"
"2697","TARGA PIPELINE MID-CONTINENT WESTOK, LLC","TAK INVESTMENT LLC","30"
"2698","TARGA PIPELINE PARTNERS, LP","MARKWEST ENERGY PARTNERS, LP","17"
"2699","TARGA RESOURCES","AGL RESOURCES INC","8"
"2700","TARGA RESOURCES CORP","MONTAGE RESOURCES CORP","6"
"2701","TARGA RESOURCES CORPORATION","HESS CORPORATION","13"
"2702","TARGA RESOURCES Corporation","AES Corporation","12"
"2703","TARGA RESOURCES INC","AGL RESOURCES INC","4"
"2704","TATA CHEMICALS (SODA ASH) PARTNERS","EASTMAN CHEMICAL COMPANY","24"
"2705","TATA CHEMICALS (SODA ASH) PARTNERS NORTH AMERICA","SAINT GOBAIN NORTH AMERICA","34"
"2706","TATE & LYLE INGREDIENTS AMERICAS LLC","ALTO INGREDIENTS INC","22"
"2707","TATE & LYLE Ingredients Americas LLC","Tate & Lyle Ingredients Americas LLC","12"
"2708","TATE & LYLE SOLUTIONS USA LLC","TALLGRASS OPERATIONS LLC","23"
"2709","TATE & LYLE SOLUTIONS USA, LLC","TALLGRASS OPERATIONS LLC","24"
"2710","TATE & LYLE SUCRALOSE LLC","The LYCRA CO LLC","17"
"2711","TAUBER OIL CO","MARATHON OIL CO","10"
"2712","TAUNTON MUNICIPAL LIGHTING PLANT","MPLX LP","27"
"2713","TAZEWELL COUNTY BOARD OF SUPERVISORS","EXELON CORP","29"
"2714","TC INDUSTRIES INC","LSB INDUSTRIES INC","5"
"2715","TC INDUSTRIES, INC.","PPG INDUSTRIES, INC.","5"
"2716","TC Industries, Inc.","TC Industries, Inc.","0"
"2717","TC PIPELINES LP","MPLX LP","12"
"2718","TEAL NATURAL RESOURCES LLC","SAGE NATURAL RESOURCES LLC","6"
"2719","TEAM TEN LLC","TOMPC LLC","9"
"2720","TECK AMERICAN INC","BP AMERICA INC","7"
"2721","TECO Coal Corp","TECO Coal Corp","0"
"2722","TECO Coal Corporation","TECO Coal Corporation","0"
"2723","TECO ENERGY INC","MGE ENERGY INC","5"
"2724","TECOLOTE ENERGY LLC","DTE ENERGY CO","10"
"2725","TECPETROL CORP","HEXCEL CORP","7"
"2726","TEHAMA COUNTY/CITY OF RED BLUFF LANDFILL AGENCY","T S LANDFILL, INC","36"
"2727","TEJAS POWER GENERATION LLC","TALLGRASS OPERATIONS LLC","18"
"2728","TEKNOR APEX","CEMEX","10"
"2729","TELLUS ENERGY GROUP LLC","DTE ENERGY CO","14"
"2730","TEMPLAR ENERGY LLC","DTE ENERGY CO","9"
"2731","TEMPLE GENERATION I LLC","GENERAL MOTORS LLC","17"
"2732","TEMPLE UNIVERSITY OF THE COMMONWEALTH SYSTEM OF HIGHER EDUCATION","SAINT FRANCIS HEALTH SYSTEM INC","51"
"2733","TEMPLE UNIVERSITY OF THE COMMONWEALTH SYSTEM OF HIGHER EDUCATION FACILITIES MANAGEMENT","SAINT FRANCIS HEALTH SYSTEM INC","71"
"2734","TEMPLE-INLAND INC","AEMETIS INC","12"
"2735","TENARIS","HEI","6"
"2736","TENASKA ALABAMA II PARTNERS LP","ENABLE MIDSTREAM PARTNERS LP","22"
"2737","TENASKA ALABAMA PARTNERS LP","ENABLE MIDSTREAM PARTNERS LP","19"
"2738","TENASKA ENERGY INC","MGE ENERGY INC","8"
"2739","TENASKA FRONTIER PARTNERS LTD","MARKWEST ENERGY PARTNERS LP","22"
"2740","TENASKA GATEWAY PARTNERS LTD","ENABLE MIDSTREAM PARTNERS LP","20"
"2741","TENASKA GEORGIA PARTNERS LP","MARKWEST ENERGY PARTNERS LP","18"
"2742","TENASKA INC","UNISEA INC","7"
"2743","TENASKA PENNSYLVANIA PARTNERS LLC","MARKWEST ENERGY PARTNERS LP","26"
"2744","TENASKA VIRGINIA PARTNERS LP","ENABLE MIDSTREAM PARTNERS LP","18"
"2745","TENAWA HAVEN PROCESSING LLC","DTE ENERGY CO","22"
"2746","TENAWA RESOURCE MANAGEMENT LLC","ARES MANAGEMENT CORP","16"
"2747","TENNESSEE BOARD OF REGENTS","UC REGENTS","20"
"2748","TENRGYS LLC","DTE ENERGY CO","8"
"2749","TENSAS PARISH POLICE JURY","DS SMITH PLC","21"
"2750","TEP REX Holdings, LLC","TEP REX Holdings, LLC","0"
"2751","TEP Rex Holdings, LLC","TEP Rex Holdings, LLC","0"
"2752","TEP Rocky Mountain LLC","TEP Rocky Mountain LLC","0"
"2753","TEP Rocky Mountain, LLC","TEP Rocky Mountain, LLC","0"
"2754","TERRA ENERGY PARTNERS","DTE ENERGY COMPANY","13"
"2755","TERRA ENERGY PARTNERS LLC","MARKWEST ENERGY PARTNERS LP","14"
"2756","TERRA NITROGEN CO LP","KRATON CO","13"
"2757","TERRA NITROGEN CO, LP","KRATON CO","14"
"2758","TERRA-GEN POWER LLC","DTE ENERGY CO","16"
"2759","TERRA-GEN POWER, LLC","TOMPC, LLC","16"
"2760","TERREBONNE PARISH CONSOLIDATED GOVERNMENT","CONSOLIDATED EDISON INC","32"
"2761","TERVES INC","EVERGY INC","6"
"2762","TESLA INC","ASHLAND INC","6"
"2763","TESLA MOTORS","INTEL CORP","10"
"2764","TESORO CORP","XEROX CORP","5"
"2765","TESSENDERLO GROUP INC","FPL GROUP INC","12"
"2766","TETON SELKIRK LLC (ATLANTIC POWER HOLDINGS LLC)","SABIC US HOLDINGS LP","35"
"2767","TETON SELKIRK, LLC (Atlantic Power Holdings, LLC)","Teton Selkirk, LLC (Atlantic Power Holdings, LLC)","20"
"2768","TETRA TECHNOLOGIES INC","MINERALS TECHNOLOGIES INC","7"
"2769","TETRA Technologies Incorporated","Tetra Technologies Incorporated","8"
"2770","TEX MONCRIEF EXPLORACOUNT II LLC","UNIFRAX I LLC","23"
"2771","TEXAS AMERICAN RESOURCES CO","MATADOR RESOURCES CO","15"
"2772","TEXAS DISPOSAL SYSTEMS LANDFILL INC","T S LANDFILL, INC","20"
"2773","TEXAS INDUSTRIES INC","LSB INDUSTRIES INC","6"
"2774","TEXAS INSTRUMENTS INC","LSB INDUSTRIES INC","13"
"2775","TEXAS KEYSTONE INC","LAMB WESTON INC","11"
"2776","TEXAS LEHIGH CEMENT CO LP","MONARCH CEMENT CO","18"
"2777","TEXAS LEHIGH CEMENT CO, LP","MONARCH CEMENT CO","19"
"2778","TEXAS MEDICAL CENTER CENTRAL HEATING & COOLING SERVICES CORP","ITC HOLDINGS CORP","45"
"2779","TEXAS PETROLEUM INVESTMENT CO","TAK INVESTMENT LLC","17"
"2780","TEXAS TECH UNIVERSITY","MGE ENERGY","17"
"2781","TEXAS TECH UNIVERSITY SYSTEM","DTE ENERGY CO","23"
"2782","TEXAS TRANSMISSION HOLDING CORP","ALLISON TRANSMISSION HOLDINGS INC","14"
"2783","TEXGEN POWER LLC","DTE ENERGY CO","13"
"2784","TEXLAND PETROLEUM LP","LAREDO PETROLEUM","10"
"2785","TEXOMA AREA SOLID WASTE AUTHORITY","SALINAS VALLEY SOLID WASTE AUTHORITY","17"
"2786","TEXTRON INC","GEVO INC","7"
"2787","TG Natural Resources LLC","TG Natural Resources LLC","0"
"2788","TGGT HOLDINGS, LLC","ITC HOLDINGS CORP","11"
"2789","TGGT Holdings, LLC","TGGT Holdings, LLC","0"
"2790","THARALDSON ETHANOL PLANT I LLC","MARATHON OIL CO","23"
"2791","THARALDSON ETHANOL PLANT I, LLC","MARATHON OIL CO","24"
"2792","THE AES CORP","AES CORP","4"
"2793","THE AMERICAN COAL CO","EASTMAN KODAK CO","14"
"2794","THE ANDERSONS INC","ARCOSA INC","11"
"2795","THE ANDERSONS, INC","ARCOSA INC","12"
"2796","THE ANSCHUTZ CORP","HARSCO CORP","10"
"2797","THE BLACKSTONE GROUP","HESS CORP","15"
"2798","THE BOEING CO","BOEING CO","4"
"2799","THE CARLYLE GROUP","HESS CORP","14"
"2800","THE CARLYLE GROUP LP","FPL GROUP INC","17"
"2801","THE CHARLES COUNTY GOVERNMENT","HARSCO CORP","22"
"2802","THE CHEMOURS CO","DTE ENERGY CO","12"
"2803","THE CHEMOURS CO FC LLC","The LYCRA CO LLC","16"
"2804","THE CHEMOURS CO FC, LLC","TOMPC, LLC","17"
"2805","THE CHILDREN'S HOSPITAL OF PHILADELPHIA","ARES CAPITAL CORP","32"
"2806","THE CITY OF FARGO","HEI","14"
"2807","THE CITY OF FARGO NORTH DAKOTA","HESS CORPORATION","26"
"2808","THE CLEVELAND CLINIC FOUNDATION","CLEVELAND CLIFFS INC","19"
"2809","THE COASTAL REGIONAL SOLID WASTE MANAGEMENT AUTHORITY","SALINAS VALLEY SOLID WASTE AUTHORITY","31"
"2810","THE COLLEGE OF NEW JERSEY","MGE ENERGY","21"
"2811","THE DAY & ZIMMERMANN GROUP INC","ALTRIA GROUP INC","20"
"2812","THE DAYTON POWER & LIGHT CO","FLORIDA POWER & LIGHT CO","13"
"2813","THE DOW CHEMICAL CO","DOW CHEMICAL","7"
"2814","THE EMPIRE DISTRICT ELECTRIC CO","EL PASO ELECTRIC CO","18"
"2815","THE GAS BOARD OF THE CITY OF BOAZ","FORD MOTOR CO","28"
"2816","THE GEORGE WASHINGTON UNIVERSITY","DEVON ENERGY","28"
"2817","THE GOLDMAN SACHS GROUP INC","ELANCO US INC","18"
"2818","THE GOODYEAR TIRE & RUBBER CO","GOODYEAR TIRE & RUBBER CO","4"
"2819","THE GORES GROUP LLC","TOMPC LLC","14"
"2820","THE HORRY COUNTY SOLID WASTE AUTHORITY INC","SALINAS VALLEY SOLID WASTE AUTHORITY","30"
"2821","THE INTERNATIONAL GROUP INC","TA CHEN INTERNATIONAL INC","10"
"2822","THE INTERNATIONAL GROUP, INC","TA CHEN INTERNATIONAL INC","11"
"2823","THE JOHNS HOPKINS UNIVERSITY","DEVON ENERGY","24"
"2824","THE KRAFT GROUP","KRATON CO","12"
"2825","THE KRAFT HEINZ CO","KRAFT HEINZ CO","4"
"2826","THE LACLEDE GROUP INC","FPL GROUP INC","12"
"2827","THE LYCRA CO LLC","The LYCRA CO LLC","4"
"2828","THE METHODIST HOSPITAL","AEMETIS INC","17"
"2829","THE MORNING STAR CO","MONSANTO CO","14"
"2830","THE MOSAIC CO","HEI","10"
"2831","THE MOUNT SINAI MEDICAL CENTER","FRESENIUS MEDICAL CARE","22"
"2832","THE NAVAJO NATION TRIBAL GOVERNMENT","MARATHON OIL CO","30"
"2833","THE NEIL JONES FOOD CO","KRAFT HEINZ FOOD CO","15"
"2834","THE NEWARK GROUP INC","ALTRIA GROUP INC","12"
"2835","THE OHIO VALLEY COAL CO","ELI LILLY & CO","17"
"2836","THE ONEIDA GROUP INC","ALTRIA GROUP INC","10"
"2837","THE PENNSYLVANIA STATE UNIVERSITY","DEVON ENERGY","27"
"2838","THE PRESIDENT & FELLOWS OF HARVARD COLLEGE HARVARD UNIVERSITY","DTE ENERGY COMPANY","53"
"2839","THE PROCTER & GAMBLE CO","PROCTER & GAMBLE","7"
"2840","THE REGENTS OF THE UNIVERSITY OF MICHIGAN","DTE ENERGY COMPANY","33"
"2841","THE RENCO GROUP INC","ALTRIA GROUP INC","11"
"2842","THE RESERVE GROUP","DTE ENERGY CO","14"
"2843","THE SALT RIVER PIMA - MARICOPA INDIAN COMMUNITY","SALT RIVER PIMA MARICOPA INDIAN COMMUNITY","6"
"2844","THE SINCLAIR COS","HF SINCLAIR CORP","6"
"2845","THE SOLID WASTE DISPOSAL AUTHORITY OF THE CITY OF HUNTSVILLE","SALINAS VALLEY SOLID WASTE AUTHORITY","50"
"2846","THE SOUTHERN CO","DTE ENERGY CO","12"
"2847","THE STATE OF KANSAS","HEI","18"
"2848","THE STATE OF NORTH CAROLINA","SAINT GOBAIN NORTH AMERICA","21"
"2849","THE STATE OF OKLAHOMA EX REL THE BOARD OF REGENTS OF THE UNIVERSITY OF OKLAHOMA ON BEHALF OF THE HEA","MATADOR RESOURCES CO","88"
"2850","THE TIMKEN CO","DTE ENERGY CO","10"
"2851","THE TRUSTEES OF PRINCETON UNIVERSITY","EVERSOURCE ENERGY","29"
"2852","THE UNIVERSITY OF DELAWARE","DTE ENERGY CO","21"
"2853","THE UNIVERSITY OF ILLINOIS","EVERGY INC","20"
"2854","THE UNIVERSITY OF IOWA","DTE ENERGY CO","17"
"2855","THE UNIVERSITY OF MAINE SYSTEM","DTE ENERGY COMPANY","22"
"2856","THE UNIVERSITY OF NORTH CAROLINA","DTE ENERGY CO","25"
"2857","THE UNIVERSITY OF TENNESSEE","DTE ENERGY CO","22"
"2858","THE UNIVERSITY OF TEXAS MEDICAL BRANCH AT GALVESTON","FRESENIUS MEDICAL CARE","41"
"2859","THE UNIVERSITY OF TEXAS SYSTEM","DTE ENERGY CO","25"
"2860","THE UNIVERSITY OF WASHINGTON BOARD OF REGENTS","UC REGENTS","37"
"2861","THE UNIVERSITY SYSTEM OF GEORGIA","DTE ENERGY CO","27"
